transaction_date,product_name,store_id,region,units_sold,value
2024-01-31,Smoothies,STORE_024,Southeast,86,historical
2024-01-31,Smoothies,STORE_025,Southwest,194,historical
2024-01-31,Smoothies,STORE_038,Southwest,176,historical
2024-01-31,Smoothies,STORE_049,Northeast,427,historical
2024-01-31,Soups,STORE_001,Northeast,156,historical
2024-01-31,Soups,STORE_015,Southeast,470,historical
2024-01-31,Soups,STORE_023,Southwest,23,historical
2024-01-31,Soups,STORE_039,Northeast,30,historical
2024-01-31,Soups,STORE_045,Southwest,166,historical
2024-01-31,Sour Cream,STORE_008,West,370,historical
2024-01-31,Sour Cream,STORE_019,Northeast,51,historical
2024-01-31,Sour Cream,STORE_048,Southwest,109,historical
2024-01-31,Sushi,STORE_015,Southeast,471,historical
2024-01-31,Sushi,STORE_045,Southwest,467,historical
2024-01-31,Tomatoes,STORE_026,West,402,historical
2024-01-31,Tuna,STORE_045,Southwest,49,historical
2024-01-31,Turkey,STORE_010,West,82,historical
2024-01-31,Turkey,STORE_030,Southwest,297,historical
2024-01-31,Turkey Slices,STORE_032,Midwest,262,historical
2024-01-31,Turkey Slices,STORE_049,Northeast,328,historical
2024-01-31,Vaccines,STORE_031,Midwest,263,historical
2024-01-31,Wraps,STORE_010,West,14,historical
2024-01-31,Wraps,STORE_018,West,307,historical
2024-01-31,Wraps,STORE_023,Southwest,370,historical
2024-01-31,Wraps,STORE_033,Southeast,61,historical
2024-01-31,Wraps,STORE_047,Northeast,362,historical
2024-02-01,Antibiotics,STORE_005,Southeast,114,historical
2024-02-01,Antibiotics,STORE_014,Northeast,0,historical
2024-02-01,Avocados,STORE_027,Midwest,156,historical
2024-02-01,Avocados,STORE_035,Midwest,131,historical
2024-02-01,Avocados,STORE_046,West,93,historical
2024-02-01,Bananas,STORE_044,Northeast,123,historical
2024-02-01,Beef,STORE_020,West,247,historical
2024-02-01,Berries,STORE_030,Southwest,121,historical
2024-02-01,Berries,STORE_032,Midwest,125,historical
2024-02-01,Berries,STORE_037,Northeast,124,historical
2024-02-01,Biologics,STORE_012,Northeast,276,historical
2024-02-01,Biologics,STORE_023,Southwest,281,historical
2024-02-01,Biologics,STORE_030,Southwest,87,historical
2024-02-01,Bread,STORE_006,Southeast,55,historical
2024-02-01,Bread,STORE_010,West,318,historical
2024-02-01,Bread,STORE_020,West,126,historical
2024-02-01,Bread,STORE_021,Southeast,300,historical
2024-02-01,Butter,STORE_010,West,492,historical
2024-02-01,Butter,STORE_026,West,435,historical
2024-02-01,Cakes,STORE_037,Northeast,107,historical
2024-02-01,Cakes,STORE_042,West,32,historical
2024-02-01,Cheese,STORE_032,Midwest,204,historical
2024-02-01,Cheese,STORE_046,West,446,historical
2024-02-01,Chicken,STORE_011,Southwest,19,historical
2024-02-01,Cold Brew Coffee,STORE_031,Midwest,143,historical
2024-02-01,Cold Brew Coffee,STORE_040,Midwest,247,historical
2024-02-01,Cottage Cheese,STORE_001,Northeast,86,historical
2024-02-01,Cottage Cheese,STORE_015,Southeast,80,historical
2024-02-01,Cottage Cheese,STORE_033,Southeast,84,historical
2024-02-01,Cottage Cheese,STORE_038,Southwest,192,historical
2024-02-01,Crab,STORE_016,Southeast,368,historical
2024-02-01,Crab,STORE_041,Midwest,87,historical
2024-02-01,Cream,STORE_007,Northeast,478,historical
2024-02-01,Dips,STORE_024,Southeast,208,historical
2024-02-01,Donuts,STORE_004,Southeast,167,historical
2024-02-01,Donuts,STORE_005,Southeast,291,historical
2024-02-01,Donuts,STORE_006,Southeast,458,historical
2024-02-01,Donuts,STORE_018,West,108,historical
2024-02-01,Donuts,STORE_025,Southwest,99,historical
2024-02-01,Donuts,STORE_043,Midwest,252,historical
2024-02-01,Donuts,STORE_045,Southwest,205,historical
2024-02-01,Eye Drops,STORE_018,West,0,historical
2024-02-01,Eye Drops,STORE_024,Southeast,392,historical
2024-02-01,Eye Drops,STORE_026,West,0,historical
2024-02-01,Eye Drops,STORE_049,Northeast,0,historical
2024-02-01,Fresh Juice,STORE_009,Northeast,354,historical
2024-02-01,Fresh Juice,STORE_043,Midwest,140,historical
2024-02-01,Fresh Juice,STORE_045,Southwest,339,historical
2024-02-01,Fresh Pasta,STORE_045,Southwest,35,historical
2024-02-01,Frozen Desserts,STORE_034,Southeast,0,historical
2024-02-01,Frozen Desserts,STORE_036,Northeast,69,historical
2024-02-01,Grapes,STORE_015,Southeast,106,historical
2024-02-01,Grapes,STORE_038,Southwest,82,historical
2024-02-01,Ground Beef,STORE_009,Northeast,268,historical
2024-02-01,Ham,STORE_023,Southwest,289,historical
2024-02-01,Ham,STORE_024,Southeast,116,historical
2024-02-01,Ham,STORE_027,Midwest,59,historical
2024-02-01,Hummus,STORE_038,Southwest,83,historical
2024-02-01,Ice Cream,STORE_013,Northeast,0,historical
2024-02-01,Kombucha,STORE_004,Southeast,301,historical
2024-02-01,Kombucha,STORE_016,Southeast,83,historical
2024-02-01,Kombucha,STORE_035,Midwest,0,historical
2024-02-01,Kombucha,STORE_039,Northeast,165,historical
2024-02-01,Lamb,STORE_005,Southeast,16,historical
2024-02-01,Lettuce,STORE_005,Southeast,112,historical
2024-02-01,Lettuce,STORE_039,Northeast,60,historical
2024-02-01,Lobster,STORE_001,Northeast,237,historical
2024-02-01,Lobster,STORE_015,Southeast,72,historical
2024-02-01,Milk,STORE_039,Northeast,387,historical
2024-02-01,Milk Alternatives,STORE_007,Northeast,157,historical
2024-02-01,Milk Alternatives,STORE_034,Southeast,487,historical
2024-02-01,Milk Alternatives,STORE_042,West,443,historical
2024-02-01,Muffins,STORE_019,Northeast,42,historical
2024-02-01,Muffins,STORE_020,West,277,historical
2024-02-01,Muffins,STORE_026,West,845,historical
2024-02-01,Pastries,STORE_012,Northeast,101,historical
2024-02-01,Pastries,STORE_023,Southwest,409,historical
2024-02-01,Pastries,STORE_044,Northeast,408,historical
2024-02-01,Pizza,STORE_010,West,0,historical
2024-02-01,Pizza,STORE_020,West,181,historical
2024-02-01,Pizza,STORE_026,West,0,historical
2024-02-01,Pizza,STORE_033,Southeast,0,historical
2024-02-01,Pizza,STORE_048,Southwest,0,historical
2024-02-01,Pork,STORE_027,Midwest,248,historical
2024-02-01,Prepared Salads,STORE_029,Southeast,37,historical
2024-02-01,Prepared Salads,STORE_045,Southwest,387,historical
2024-02-01,Probiotics,STORE_002,Northeast,320,historical
2024-02-01,Probiotics,STORE_003,Midwest,0,historical
2024-02-01,Probiotics,STORE_010,West,192,historical
2024-02-01,Probiotics,STORE_016,Southeast,167,historical
2024-02-01,Probiotics,STORE_023,Southwest,170,historical
2024-02-01,Salads,STORE_009,Northeast,437,historical
2024-02-01,Salads,STORE_013,Northeast,366,historical
2024-02-01,Salads,STORE_023,Southwest,125,historical
2024-02-01,Salmon,STORE_039,Northeast,216,historical
2024-02-01,Salmon,STORE_050,West,109,historical
2024-02-01,Sandwiches,STORE_012,Northeast,163,historical
2024-02-01,Sausages,STORE_015,Southeast,229,historical
2024-02-01,Sausages,STORE_045,Southwest,86,historical
2024-02-01,Shrimp,STORE_044,Northeast,55,historical
2024-02-01,Smoothies,STORE_012,Northeast,92,historical
2024-02-01,Soups,STORE_016,Southeast,37,historical
2024-02-01,Soups,STORE_023,Southwest,138,historical
2024-02-01,Soups,STORE_028,Northeast,207,historical
2024-02-01,Soups,STORE_043,Midwest,140,historical
2024-02-01,Sour Cream,STORE_004,Southeast,148,historical
2024-02-01,Sour Cream,STORE_048,Southwest,301,historical
2024-02-01,Sushi,STORE_010,West,290,historical
2024-02-01,Sushi,STORE_043,Midwest,241,historical
2024-02-01,Tilapia,STORE_028,Northeast,182,historical
2024-02-01,Tomatoes,STORE_004,Southeast,79,historical
2024-02-01,Tuna,STORE_009,Northeast,491,historical
2024-02-01,Tuna,STORE_014,Northeast,156,historical
2024-02-01,Tuna,STORE_015,Southeast,258,historical
2024-02-01,Tuna,STORE_023,Southwest,20,historical
2024-02-01,Tuna,STORE_034,Southeast,256,historical
2024-02-01,Turkey,STORE_017,West,136,historical
2024-02-01,Turkey,STORE_039,Northeast,31,historical
2024-02-01,Turkey Slices,STORE_003,Midwest,187,historical
2024-02-01,Turkey Slices,STORE_023,Southwest,495,historical
2024-02-01,Turkey Slices,STORE_039,Northeast,291,historical
2024-02-01,Turkey Slices,STORE_046,West,64,historical
2024-02-01,Vaccines,STORE_037,Northeast,93,historical
2024-02-01,Vaccines,STORE_047,Northeast,0,historical
2024-02-01,Wraps,STORE_001,Northeast,117,historical
2024-02-01,Wraps,STORE_013,Northeast,136,historical
2024-02-01,Wraps,STORE_039,Northeast,139,historical
2024-02-01,Yogurt,STORE_037,Northeast,77,historical
2024-02-02,Antibiotics,STORE_025,Southwest,380,historical
2024-02-02,Antibiotics,STORE_032,Midwest,0,historical
2024-02-02,Antibiotics,STORE_042,West,290,historical
2024-02-02,Apples,STORE_003,Midwest,223,historical
2024-02-02,Apples,STORE_015,Southeast,341,historical
2024-02-02,Apples,STORE_033,Southeast,476,historical
2024-02-02,Apples,STORE_041,Midwest,457,historical
2024-02-02,Avocados,STORE_029,Southeast,137,historical
2024-02-02,Avocados,STORE_044,Northeast,105,historical
2024-02-02,Avocados,STORE_048,Southwest,202,historical
2024-02-02,Bagels,STORE_013,Northeast,326,historical
2024-02-02,Bananas,STORE_029,Southeast,251,historical
2024-02-02,Beef,STORE_026,West,68,historical
2024-02-02,Berries,STORE_008,West,347,historical
2024-02-02,Berries,STORE_019,Northeast,468,historical
2024-02-02,Biologics,STORE_003,Midwest,0,historical
2024-02-02,Biologics,STORE_036,Northeast,411,historical
2024-02-02,Biologics,STORE_037,Northeast,248,historical
2024-02-02,Bread,STORE_033,Southeast,30,historical
2024-02-02,Bread,STORE_034,Southeast,417,historical
2024-02-02,Cakes,STORE_049,Northeast,454,historical
2024-02-02,Chicken,STORE_018,West,228,historical
2024-02-02,Chicken,STORE_027,Midwest,407,historical
2024-02-02,Chicken,STORE_032,Midwest,304,historical
2024-02-02,Chicken,STORE_034,Southeast,169,historical
2024-02-02,Chicken,STORE_050,West,481,historical
2024-02-02,Cod,STORE_019,Northeast,258,historical
2024-02-02,Cod,STORE_025,Southwest,309,historical
2024-02-02,Cod,STORE_028,Northeast,179,historical
2024-02-02,Cod,STORE_048,Southwest,434,historical
2024-02-02,Cold Brew Coffee,STORE_006,Southeast,270,historical
2024-02-02,Cold Brew Coffee,STORE_011,Southwest,327,historical
2024-02-02,Cold Brew Coffee,STORE_016,Southeast,124,historical
2024-02-02,Cold Brew Coffee,STORE_032,Midwest,48,historical
2024-02-02,Cottage Cheese,STORE_007,Northeast,229,historical
2024-02-02,Cottage Cheese,STORE_009,Northeast,447,historical
2024-02-02,Cottage Cheese,STORE_042,West,88,historical
2024-02-02,Crab,STORE_005,Southeast,334,historical
2024-02-02,Crab,STORE_033,Southeast,51,historical
2024-02-02,Dips,STORE_007,Northeast,5,historical
2024-02-02,Dips,STORE_025,Southwest,314,historical
2024-02-02,Fresh Juice,STORE_018,West,43,historical
2024-02-02,Fresh Juice,STORE_028,Northeast,259,historical
2024-02-02,Fresh Pasta,STORE_032,Midwest,144,historical
2024-02-02,Fresh Pasta,STORE_040,Midwest,588,historical
2024-02-02,Fresh Pasta,STORE_045,Southwest,171,historical
2024-02-02,Frozen Desserts,STORE_034,Southeast,0,historical
2024-02-02,Frozen Dinners,STORE_018,West,0,historical
2024-02-02,Frozen Dinners,STORE_019,Northeast,0,historical
2024-02-02,Frozen Dinners,STORE_036,Northeast,0,historical
2024-02-02,Frozen Dinners,STORE_048,Southwest,481,historical
2024-02-02,Grapes,STORE_032,Midwest,90,historical
2024-02-02,Grapes,STORE_042,West,200,historical
2024-02-02,Ground Beef,STORE_006,Southeast,463,historical
2024-02-02,Ground Beef,STORE_050,West,196,historical
2024-02-02,Ham,STORE_006,Southeast,249,historical
2024-02-02,Ham,STORE_010,West,164,historical
2024-02-02,Ham,STORE_022,West,387,historical
2024-02-02,Ham,STORE_048,Southwest,427,historical
2024-02-02,Hummus,STORE_012,Northeast,284,historical
2024-02-02,Hummus,STORE_049,Northeast,165,historical
2024-02-02,Ice Cream,STORE_030,Southwest,0,historical
2024-02-02,Insulin,STORE_011,Southwest,88,historical
2024-02-02,Insulin,STORE_013,Northeast,338,historical
2024-02-02,Insulin,STORE_027,Midwest,0,historical
2024-02-02,Insulin,STORE_045,Southwest,0,historical
2024-02-02,Kombucha,STORE_011,Southwest,315,historical
2024-02-02,Kombucha,STORE_033,Southeast,343,historical
2024-02-02,Kombucha,STORE_048,Southwest,182,historical
2024-02-02,Lamb,STORE_014,Northeast,189,historical
2024-02-02,Lamb,STORE_050,West,127,historical
2024-02-02,Lettuce,STORE_020,West,243,historical
2024-02-02,Lettuce,STORE_046,West,241,historical
2024-02-02,Lobster,STORE_016,Southeast,98,historical
2024-02-02,Lobster,STORE_018,West,87,historical
2024-02-02,Milk,STORE_012,Northeast,207,historical
2024-02-02,Milk,STORE_033,Southeast,98,historical
2024-02-02,Milk Alternatives,STORE_001,Northeast,193,historical
2024-02-02,Milk Alternatives,STORE_013,Northeast,73,historical
2024-02-02,Milk Alternatives,STORE_026,West,349,historical
2024-02-02,Milk Alternatives,STORE_044,Northeast,333,historical
2024-02-02,Muffins,STORE_001,Northeast,179,historical
2024-02-02,Muffins,STORE_022,West,462,historical
2024-02-02,Muffins,STORE_030,Southwest,313,historical
2024-02-02,Muffins,STORE_034,Southeast,368,historical
2024-02-02,Pastries,STORE_001,Northeast,2,historical
2024-02-02,Pastries,STORE_024,Southeast,265,historical
2024-02-02,Pizza,STORE_002,Northeast,297,historical
2024-02-02,Pizza,STORE_003,Midwest,0,historical
2024-02-02,Pizza,STORE_021,Southeast,199,historical
2024-02-02,Pizza,STORE_033,Southeast,0,historical
2024-02-02,Pizza,STORE_039,Northeast,327,historical
2024-02-02,Pizza,STORE_041,Midwest,46,historical
2024-02-02,Pizza,STORE_048,Southwest,321,historical
2024-02-02,Pork,STORE_006,Southeast,187,historical
2024-02-02,Pork,STORE_017,West,271,historical
2024-02-02,Prepared Salads,STORE_021,Southeast,423,historical
2024-02-02,Prepared Salads,STORE_025,Southwest,318,historical
2024-02-02,Probiotics,STORE_033,Southeast,63,historical
2024-02-02,Salads,STORE_028,Northeast,439,historical
2024-02-02,Salads,STORE_047,Northeast,193,historical
2024-02-02,Salami,STORE_006,Southeast,440,historical
2024-02-02,Salami,STORE_008,West,174,historical
2024-02-02,Salmon,STORE_043,Midwest,340,historical
2024-02-02,Salmon,STORE_046,West,121,historical
2024-02-02,Sandwiches,STORE_007,Northeast,115,historical
2024-02-02,Sandwiches,STORE_047,Northeast,151,historical
2024-02-02,Sausages,STORE_034,Southeast,290,historical
2024-02-02,Shrimp,STORE_001,Northeast,250,historical
2024-02-02,Shrimp,STORE_040,Midwest,224,historical
2024-02-02,Smoothies,STORE_016,Southeast,161,historical
2024-02-02,Smoothies,STORE_023,Southwest,129,historical
2024-02-02,Soups,STORE_004,Southeast,159,historical
2024-02-02,Soups,STORE_007,Northeast,250,historical
2024-02-02,Soups,STORE_042,West,29,historical
2024-02-02,Sour Cream,STORE_003,Midwest,324,historical
2024-02-02,Sour Cream,STORE_045,Southwest,347,historical
2024-02-02,Sushi,STORE_015,Southeast,346,historical
2024-02-02,Sushi,STORE_031,Midwest,99,historical
2024-02-02,Sushi,STORE_049,Northeast,38,historical
2024-02-02,Tilapia,STORE_023,Southwest,197,historical
2024-02-02,Tomatoes,STORE_027,Midwest,173,historical
2024-02-02,Tomatoes,STORE_050,West,231,historical
2024-02-02,Tuna,STORE_007,Northeast,136,historical
2024-02-02,Tuna,STORE_029,Southeast,208,historical
2024-02-02,Tuna,STORE_048,Southwest,307,historical
2024-02-02,Turkey,STORE_048,Southwest,193,historical
2024-02-02,Turkey,STORE_050,West,168,historical
2024-02-02,Turkey Slices,STORE_049,Northeast,454,historical
2024-02-02,Vaccines,STORE_049,Northeast,35,historical
2024-02-02,Wraps,STORE_001,Northeast,205,historical
2024-02-02,Wraps,STORE_019,Northeast,82,historical
2024-02-02,Wraps,STORE_021,Southeast,266,historical
2024-02-02,Wraps,STORE_026,West,50,historical
2024-02-02,Wraps,STORE_040,Midwest,393,historical
2024-02-02,Yogurt,STORE_014,Northeast,430,historical
2024-02-02,Yogurt,STORE_038,Southwest,173,historical
2024-02-02,Yogurt,STORE_045,Southwest,0,historical
2024-02-02,Yogurt,STORE_047,Northeast,302,historical
2024-02-03,Antibiotics,STORE_005,Southeast,0,historical
2024-02-03,Antibiotics,STORE_008,West,205,historical
2024-02-03,Antibiotics,STORE_013,Northeast,84,historical
2024-02-03,Antibiotics,STORE_018,West,28,historical
2024-02-03,Antibiotics,STORE_025,Southwest,63,historical
2024-02-03,Antibiotics,STORE_038,Southwest,63,historical
2024-02-03,Antibiotics,STORE_043,Midwest,318,historical
2024-02-03,Apples,STORE_011,Southwest,330,historical
2024-02-03,Apples,STORE_037,Northeast,35,historical
2024-02-03,Apples,STORE_038,Southwest,389,historical
2024-02-03,Avocados,STORE_003,Midwest,226,historical
2024-02-03,Avocados,STORE_027,Midwest,236,historical
2024-02-03,Bagels,STORE_049,Northeast,305,historical
2024-02-03,Bananas,STORE_001,Northeast,477,historical
2024-02-03,Beef,STORE_002,Northeast,287,historical
2024-02-03,Beef,STORE_014,Northeast,476,historical
2024-02-03,Beef,STORE_036,Northeast,366,historical
2024-02-03,Beef,STORE_043,Midwest,347,historical
2024-02-03,Berries,STORE_022,West,128,historical
2024-02-03,Berries,STORE_048,Southwest,14,historical
2024-02-03,Biologics,STORE_028,Northeast,180,historical
2024-02-03,Biologics,STORE_044,Northeast,123,historical
2024-02-03,Biologics,STORE_046,West,193,historical
2024-02-03,Biologics,STORE_047,Northeast,271,historical
2024-02-03,Bread,STORE_018,West,280,historical
2024-02-03,Bread,STORE_031,Midwest,197,historical
2024-02-03,Butter,STORE_014,Northeast,85,historical
2024-02-03,Butter,STORE_031,Midwest,238,historical
2024-02-03,Butter,STORE_039,Northeast,362,historical
2024-02-03,Butter,STORE_048,Southwest,231,historical
2024-02-03,Cakes,STORE_005,Southeast,394,historical
2024-02-03,Cakes,STORE_006,Southeast,473,historical
2024-02-03,Cheese,STORE_040,Midwest,83,historical
2024-02-03,Cold Brew Coffee,STORE_028,Northeast,309,historical
2024-02-03,Cold Brew Coffee,STORE_035,Midwest,209,historical
2024-02-03,Cold Brew Coffee,STORE_038,Southwest,149,historical
2024-02-03,Cottage Cheese,STORE_043,Midwest,254,historical
2024-02-03,Crab,STORE_021,Southeast,179,historical
2024-02-03,Crab,STORE_027,Midwest,280,historical
2024-02-03,Crab,STORE_037,Northeast,144,historical
2024-02-03,Cream,STORE_016,Southeast,360,historical
2024-02-03,Cream,STORE_050,West,88,historical
2024-02-03,Dips,STORE_008,West,367,historical
2024-02-03,Dips,STORE_027,Midwest,144,historical
2024-02-03,Donuts,STORE_002,Northeast,102,historical
2024-02-03,Donuts,STORE_029,Southeast,224,historical
2024-02-03,Donuts,STORE_041,Midwest,53,historical
2024-02-03,Donuts,STORE_042,West,482,historical
2024-02-03,Eye Drops,STORE_036,Northeast,342,historical
2024-02-03,Fresh Juice,STORE_008,West,193,historical
2024-02-03,Fresh Juice,STORE_033,Southeast,17,historical
2024-02-03,Fresh Pasta,STORE_010,West,80,historical
2024-02-03,Fresh Pasta,STORE_020,West,94,historical
2024-02-03,Fresh Pasta,STORE_048,Southwest,659,historical
2024-02-03,Frozen Desserts,STORE_008,West,80,historical
2024-02-03,Frozen Desserts,STORE_020,West,168,historical
2024-02-03,Frozen Desserts,STORE_028,Northeast,0,historical
2024-02-03,Frozen Desserts,STORE_048,Southwest,236,historical
2024-02-03,Frozen Dinners,STORE_020,West,195,historical
2024-02-03,Frozen Dinners,STORE_039,Northeast,319,historical
2024-02-03,Frozen Vegetables,STORE_001,Northeast,0,historical
2024-02-03,Frozen Vegetables,STORE_005,Southeast,96,historical
2024-02-03,Frozen Vegetables,STORE_009,Northeast,155,historical
2024-02-03,Frozen Vegetables,STORE_032,Midwest,136,historical
2024-02-03,Frozen Vegetables,STORE_049,Northeast,419,historical
2024-02-03,Frozen Vegetables,STORE_050,West,359,historical
2024-02-03,Grapes,STORE_028,Northeast,140,historical
2024-02-03,Ham,STORE_033,Southeast,336,historical
2024-02-03,Ham,STORE_046,West,644,historical
2024-02-03,Hummus,STORE_040,Midwest,11,historical
2024-02-03,Hummus,STORE_042,West,23,historical
2024-02-03,Ice Cream,STORE_003,Midwest,367,historical
2024-02-03,Ice Cream,STORE_004,Southeast,299,historical
2024-02-03,Ice Cream,STORE_011,Southwest,0,historical
2024-02-03,Ice Cream,STORE_037,Northeast,242,historical
2024-02-03,Ice Cream,STORE_044,Northeast,0,historical
2024-02-03,Insulin,STORE_003,Midwest,169,historical
2024-02-03,Kombucha,STORE_001,Northeast,488,historical
2024-02-03,Lettuce,STORE_020,West,228,historical
2024-02-03,Lobster,STORE_002,Northeast,246,historical
2024-02-03,Lobster,STORE_008,West,191,historical
2024-02-03,Milk Alternatives,STORE_033,Southeast,70,historical
2024-02-03,Milk Alternatives,STORE_041,Midwest,316,historical
2024-02-03,Muffins,STORE_006,Southeast,77,historical
2024-02-03,Muffins,STORE_017,West,273,historical
2024-02-03,Muffins,STORE_049,Northeast,173,historical
2024-02-03,Pizza,STORE_004,Southeast,0,historical
2024-02-03,Prepared Salads,STORE_002,Northeast,84,historical
2024-02-03,Prepared Salads,STORE_037,Northeast,286,historical
2024-02-03,Probiotics,STORE_003,Midwest,0,historical
2024-02-03,Probiotics,STORE_030,Southwest,415,historical
2024-02-03,Probiotics,STORE_040,Midwest,126,historical
2024-02-03,Salads,STORE_030,Southwest,60,historical
2024-02-03,Salads,STORE_037,Northeast,500,historical
2024-02-03,Salami,STORE_005,Southeast,315,historical
2024-02-03,Salmon,STORE_009,Northeast,121,historical
2024-02-03,Salmon,STORE_015,Southeast,62,historical
2024-02-03,Sandwiches,STORE_033,Southeast,463,historical
2024-02-03,Sandwiches,STORE_041,Midwest,257,historical
2024-02-03,Sandwiches,STORE_042,West,183,historical
2024-02-03,Sausages,STORE_035,Midwest,124,historical
2024-02-03,Shrimp,STORE_025,Southwest,145,historical
2024-02-03,Shrimp,STORE_049,Northeast,386,historical
2024-02-03,Soups,STORE_027,Midwest,250,historical
2024-02-03,Soups,STORE_042,West,37,historical
2024-02-03,Sour Cream,STORE_024,Southeast,369,historical
2024-02-03,Sushi,STORE_003,Midwest,41,historical
2024-02-03,Sushi,STORE_022,West,87,historical
2024-02-03,Tilapia,STORE_006,Southeast,44,historical
2024-02-03,Tomatoes,STORE_011,Southwest,93,historical
2024-02-03,Turkey,STORE_001,Northeast,166,historical
2024-02-03,Turkey Slices,STORE_008,West,477,historical
2024-02-03,Turkey Slices,STORE_014,Northeast,187,historical
2024-02-03,Turkey Slices,STORE_038,Southwest,27,historical
2024-02-03,Turkey Slices,STORE_043,Midwest,438,historical
2024-02-03,Wraps,STORE_004,Southeast,219,historical
2024-02-03,Wraps,STORE_037,Northeast,73,historical
2024-02-03,Wraps,STORE_040,Midwest,92,historical
2024-02-03,Wraps,STORE_043,Midwest,93,historical
2024-02-04,Antibiotics,STORE_009,Northeast,79,historical
2024-02-04,Antibiotics,STORE_030,Southwest,0,historical
2024-02-04,Antibiotics,STORE_035,Midwest,240,historical
2024-02-04,Bagels,STORE_003,Midwest,469,historical
2024-02-04,Bagels,STORE_019,Northeast,68,historical
2024-02-04,Bananas,STORE_001,Northeast,314,historical
2024-02-04,Bananas,STORE_002,Northeast,377,historical
2024-02-04,Bananas,STORE_029,Southeast,445,historical
2024-02-04,Bananas,STORE_034,Southeast,268,historical
2024-02-04,Beef,STORE_042,West,299,historical
2024-02-04,Berries,STORE_017,West,328,historical
2024-02-04,Berries,STORE_020,West,170,historical
2024-02-04,Berries,STORE_022,West,382,historical
2024-02-04,Berries,STORE_042,West,12,historical
2024-02-04,Biologics,STORE_010,West,0,historical
2024-02-04,Bread,STORE_041,Midwest,164,historical
2024-02-04,Bread,STORE_049,Northeast,42,historical
2024-02-04,Butter,STORE_005,Southeast,281,historical
2024-02-04,Butter,STORE_007,Northeast,294,historical
2024-02-04,Cakes,STORE_010,West,378,historical
2024-02-04,Cakes,STORE_025,Southwest,445,historical
2024-02-04,Cheese,STORE_025,Southwest,115,historical
2024-02-04,Chicken,STORE_018,West,30,historical
2024-02-04,Cod,STORE_012,Northeast,114,historical
2024-02-04,Cod,STORE_047,Northeast,202,historical
2024-02-04,Cod,STORE_049,Northeast,93,historical
2024-02-04,Cold Brew Coffee,STORE_001,Northeast,194,historical
2024-02-04,Cold Brew Coffee,STORE_002,Northeast,29,historical
2024-02-04,Cold Brew Coffee,STORE_003,Midwest,453,historical
2024-02-04,Cold Brew Coffee,STORE_028,Northeast,153,historical
2024-02-04,Cold Brew Coffee,STORE_048,Southwest,448,historical
2024-02-04,Cottage Cheese,STORE_048,Southwest,333,historical
2024-02-04,Crab,STORE_010,West,423,historical
2024-02-04,Crab,STORE_049,Northeast,112,historical
2024-02-04,Cream,STORE_015,Southeast,346,historical
2024-02-04,Cream,STORE_025,Southwest,149,historical
2024-02-04,Cream,STORE_029,Southeast,305,historical
2024-02-04,Croissants,STORE_046,West,369,historical
2024-02-04,Dips,STORE_034,Southeast,245,historical
2024-02-04,Donuts,STORE_035,Midwest,51,historical
2024-02-04,Donuts,STORE_050,West,271,historical
2024-02-04,Fresh Juice,STORE_005,Southeast,320,historical
2024-02-04,Fresh Juice,STORE_047,Northeast,221,historical
2024-02-04,Fresh Pasta,STORE_021,Southeast,266,historical
2024-02-04,Fresh Pasta,STORE_024,Southeast,237,historical
2024-02-04,Fresh Pasta,STORE_041,Midwest,88,historical
2024-02-04,Fresh Pasta,STORE_048,Southwest,229,historical
2024-02-04,Frozen Desserts,STORE_021,Southeast,66,historical
2024-02-04,Frozen Desserts,STORE_027,Midwest,124,historical
2024-02-04,Frozen Desserts,STORE_049,Northeast,0,historical
2024-02-04,Frozen Dinners,STORE_012,Northeast,339,historical
2024-02-04,Frozen Dinners,STORE_014,Northeast,0,historical
2024-02-04,Frozen Dinners,STORE_043,Midwest,288,historical
2024-02-04,Frozen Dinners,STORE_047,Northeast,191,historical
2024-02-04,Frozen Vegetables,STORE_006,Southeast,442,historical
2024-02-04,Frozen Vegetables,STORE_014,Northeast,266,historical
2024-02-04,Frozen Vegetables,STORE_034,Southeast,334,historical
2024-02-04,Grapes,STORE_022,West,214,historical
2024-02-04,Grapes,STORE_037,Northeast,471,historical
2024-02-04,Ground Beef,STORE_014,Northeast,237,historical
2024-02-04,Ground Beef,STORE_047,Northeast,125,historical
2024-02-04,Ham,STORE_015,Southeast,195,historical
2024-02-04,Hummus,STORE_044,Northeast,60,historical
2024-02-04,Ice Cream,STORE_005,Southeast,446,historical
2024-02-04,Ice Cream,STORE_033,Southeast,206,historical
2024-02-04,Ice Cream,STORE_034,Southeast,184,historical
2024-02-04,Ice Cream,STORE_037,Northeast,247,historical
2024-02-04,Insulin,STORE_013,Northeast,210,historical
2024-02-04,Insulin,STORE_045,Southwest,257,historical
2024-02-04,Kombucha,STORE_013,Northeast,299,historical
2024-02-04,Kombucha,STORE_027,Midwest,58,historical
2024-02-04,Kombucha,STORE_035,Midwest,340,historical
2024-02-04,Kombucha,STORE_048,Southwest,147,historical
2024-02-04,Lamb,STORE_004,Southeast,417,historical
2024-02-04,Lamb,STORE_020,West,75,historical
2024-02-04,Lobster,STORE_020,West,133,historical
2024-02-04,Lobster,STORE_037,Northeast,14,historical
2024-02-04,Milk,STORE_009,Northeast,404,historical
2024-02-04,Milk,STORE_011,Southwest,175,historical
2024-02-04,Milk Alternatives,STORE_016,Southeast,157,historical
